timestamp,eval_id,cat,x1,x2,x3,x4,x5,x6,x7,x8,x9,objective
1761085107.0917614,85,baixo,1,1,1,1,1,1,1,1,86,126.58596244338483
1761085107.0917614,86,baixo,1,1,1,1,1,1,1,1,87,128.00483102394946
1761085107.0917614,87,baixo,1,1,1,1,1,1,1,1,88,129.43209532152392
1761085107.0917614,88,baixo,1,1,1,1,1,1,1,1,89,130.8590504758685
1761085107.0917614,89,baixo,1,1,1,1,1,1,1,1,90,132.27699792506658
1761085107.0917614,90,baixo,1,1,1,1,1,1,1,1,91,133.67742262549424
1761085107.0917614,91,baixo,1,1,1,1,1,1,1,1,92,135.0521665328835
1761085107.0917614,92,baixo,1,1,1,1,1,1,1,1,93,136.39359481006673
1761085107.0917614,93,baixo,1,1,1,1,1,1,1,1,94,137.69475137517233
1761085107.0917614,94,baixo,1,1,1,1,1,1,1,1,95,138.9495006212132
1761085107.0917614,95,baixo,1,1,1,1,1,1,1,1,96,140.15265241974768
1761085107.0917614,96,baixo,1,1,1,1,1,1,1,1,97,141.30006786185285
1761085107.0917614,97,baixo,1,1,1,1,1,1,1,1,98,142.38874358209893
1761085107.0917614,98,baixo,1,1,1,1,1,1,1,1,99,143.41687294755224
1761085107.0917614,99,baixo,1,1,1,1,1,1,1,1,100,144.3838828651734
1761085107.0917614,100,baixo,1,1,1,1,1,1,1,2,1,44.262450071380954
1761085107.0917614,101,baixo,1,1,1,1,1,1,1,2,2,45.68086343837079
1761085107.0917614,102,baixo,1,1,1,1,1,1,1,2,3,47.082050446983324
1761085107.0917614,103,baixo,1,1,1,1,1,1,1,2,4,48.45783752208066
1761085107.0917614,104,baixo,1,1,1,1,1,1,1,2,5,49.80056857353972
1761085107.0917614,105,baixo,1,1,1,1,1,1,1,2,6,51.103260977444364
1761085107.0917614,106,baixo,1,1,1,1,1,1,1,2,7,52.35974783642786
1761085107.0917614,107,baixo,1,1,1,1,1,1,1,2,8,53.56480362082754
1761085107.0917614,108,baixo,1,1,1,1,1,1,1,2,9,54.71425063090422
1761085107.0917614,109,baixo,1,1,1,1,1,1,1,2,10,55.80504411112054
1761085107.0917614,110,baixo,1,1,1,1,1,1,1,2,11,56.83533428240427
1761085107.0917614,111,baixo,1,1,1,1,1,1,1,2,12,57.80450402858363
1761085107.0917614,112,baixo,1,1,1,1,1,1,1,2,13,58.71318146919069
1761085107.0917614,113,baixo,1,1,1,1,1,1,1,2,14,59.56322716248121
1761085107.0917614,114,baixo,1,1,1,1,1,1,1,2,15,60.35769619938992
1761085107.0917614,115,baixo,1,1,1,1,1,1,1,2,16,61.10077596069914
1761085107.0927618,116,baixo,1,1,1,1,1,1,1,2,17,61.79770080552395
1761085107.0927618,117,baixo,1,1,1,1,1,1,1,2,18,62.454645429206096
1761085107.0927618,118,baixo,1,1,1,1,1,1,1,2,19,63.078599063287456
1761085107.0927618,119,baixo,1,1,1,1,1,1,1,2,20,63.677223080547236
1761085107.0927618,120,baixo,1,1,1,1,1,1,1,2,21,64.25869490618376
1761085107.0927618,121,baixo,1,1,1,1,1,1,1,2,22,64.83154141521304
1761085107.0927618,122,baixo,1,1,1,1,1,1,1,2,23,65.40446521035871
1761085107.0927618,123,baixo,1,1,1,1,1,1,1,2,24,65.9861673197574
1761085107.0927618,124,baixo,1,1,1,1,1,1,1,2,25,66.58516992674366
1761085107.0927618,125,baixo,1,1,1,1,1,1,1,2,26,67.20964274332596
1761085107.0927618,126,baixo,1,1,1,1,1,1,1,2,27,67.86723656472964
1761085107.0927618,127,baixo,1,1,1,1,1,1,1,2,28,68.56492739608038
1761085107.0927618,128,baixo,1,1,1,1,1,1,1,2,29,69.30887432690945
1761085107.0927618,129,baixo,1,1,1,1,1,1,1,2,30,70.10429404907183
1761085107.0927618,130,baixo,1,1,1,1,1,1,1,2,31,70.95535457458367
1761085107.0927618,131,baixo,1,1,1,1,1,1,1,2,32,71.86509031871665
1761085107.0927618,132,baixo,1,1,1,1,1,1,1,2,33,72.83534027840179
1761085107.0927618,133,baixo,1,1,1,1,1,1,1,2,34,73.86671056546382
1761085107.0927618,134,baixo,1,1,1,1,1,1,1,2,35,74.95856205801475
1761085107.0927618,135,baixo,1,1,1,1,1,1,1,2,36,76.10902342159015
1761085107.0927618,136,baixo,1,1,1,1,1,1,1,2,37,77.31502923474284
1761085107.0927618,137,baixo,1,1,1,1,1,1,1,2,38,78.57238244234267
1761085107.0927618,138,baixo,1,1,1,1,1,1,1,2,39,79.87583986419158
1761085107.0927618,139,baixo,1,1,1,1,1,1,1,2,40,81.2192190168457
1761085107.0927618,140,baixo,1,1,1,1,1,1,1,2,41,82.59552407231274
1761085107.0927618,141,baixo,1,1,1,1,1,1,1,2,42,83.99708838740739
1761085107.0927618,142,baixo,1,1,1,1,1,1,1,2,43,85.41573069994602
1761085107.0927618,143,baixo,1,1,1,1,1,1,1,2,44,86.84292180952093
1761085107.0927618,144,baixo,1,1,1,1,1,1,1,2,45,88.2699583469866
1761085107.0927618,145,baixo,1,1,1,1,1,1,1,2,46,89.68814009236912
1761085107.0927618,146,baixo,1,1,1,1,1,1,1,2,47,91.08894722861614
1761085107.0927618,147,baixo,1,1,1,1,1,1,1,2,48,92.46421391991146
1761085107.0927618,148,baixo,1,1,1,1,1,1,1,2,49,93.80629467816053
1761085107.0927618,149,baixo,1,1,1,1,1,1,1,2,50,95.10822012818232
1761085107.0927618,150,baixo,1,1,1,1,1,1,1,2,51,96.36383899812903
1761085107.0927618,151,baixo,1,1,1,1,1,1,1,2,52,97.56794344229446
1761085107.0927618,152,baixo,1,1,1,1,1,1,1,2,53,98.71637514304986
1761085107.0927618,153,baixo,1,1,1,1,1,1,1,2,54,99.80611003024107
1761085107.0927618,154,baixo,1,1,1,1,1,1,1,2,55,100.83531989201877
1761085107.0927618,155,baixo,1,1,1,1,1,1,1,2,56,101.80340962187431
1761085107.0927618,156,baixo,1,1,1,1,1,1,1,2,57,102.71102934302978
1761085107.0927618,157,baixo,1,1,1,1,1,1,1,2,58,103.56006116316608
1761085107.0927618,158,baixo,1,1,1,1,1,1,1,2,59,104.35358082934147
1761085107.0927618,159,baixo,1,1,1,1,1,1,1,2,60,105.09579506432308
1761085107.0927618,160,baixo,1,1,1,1,1,1,1,2,61,105.79195586100852
1761085107.0927618,161,baixo,1,1,1,1,1,1,1,2,62,106.44825348105836
1761085107.0927618,162,baixo,1,1,1,1,1,1,1,2,63,107.07169033772944
1761085107.0927618,163,baixo,1,1,1,1,1,1,1,2,64,107.66993833235476
1761085107.0927618,164,baixo,1,1,1,1,1,1,1,2,65,108.25118255102193
1761085107.0927618,165,baixo,1,1,1,1,1,1,1,2,66,108.82395450589276
1761085107.0927618,166,baixo,1,1,1,1,1,1,1,2,67,109.39695831861852
1761085107.0927618,167,baixo,1,1,1,1,1,1,1,2,68,109.97889338709932
1761085107.0927618,168,baixo,1,1,1,1,1,1,1,2,69,110.57827714848274
1761085107.0927618,169,baixo,1,1,1,1,1,1,1,2,70,111.20327154933605
1761085107.0927618,170,baixo,1,1,1,1,1,1,1,2,71,111.86151675839841
1761085107.0927618,171,baixo,1,1,1,1,1,1,1,2,72,112.55997550976261
1761085107.0927618,172,baixo,1,1,1,1,1,1,1,2,73,113.30479124775758
1761085107.0927618,173,baixo,1,1,1,1,1,1,1,2,74,114.10116296361363
1761085107.0927618,174,baixo,1,1,1,1,1,1,1,2,75,114.95323927392332
1761085107.0927618,175,baixo,1,1,1,1,1,1,1,2,76,115.86403389888797
1761085107.0927618,176,baixo,1,1,1,1,1,1,1,2,77,116.83536426235206
1761085107.0927618,177,baixo,1,1,1,1,1,1,1,2,78,117.86781446455655
1761085107.0927618,178,baixo,1,1,1,1,1,1,1,2,79,118.96072338198482
1761085107.0927618,179,baixo,1,1,1,1,1,1,1,2,80,120.11219813674883
1761085107.0927618,180,baixo,1,1,1,1,1,1,1,2,81,121.31915266109716
1761085107.0927618,181,baixo,1,1,1,1,1,1,1,2,82,122.57737057135198
1761085107.0927618,182,baixo,1,1,1,1,1,1,1,2,83,123.88159107031369
1761085107.0927618,183,baixo,1,1,1,1,1,1,1,2,84,125.22561612800286
1761085107.0927618,184,baixo,1,1,1,1,1,1,1,2,85,126.60243675709445
1761085107.0927618,185,baixo,1,1,1,1,1,1,1,2,86,128.00437581037468
1761085107.0927618,186,baixo,1,1,1,1,1,1,1,2,87,129.42324439093932
1761085107.0927618,187,baixo,1,1,1,1,1,1,1,2,88,130.85050868851377
1761085107.0927618,188,baixo,1,1,1,1,1,1,1,2,89,132.2774638428583
1761085107.0927618,189,baixo,1,1,1,1,1,1,1,2,90,133.6954112920564
1761085107.0927618,190,baixo,1,1,1,1,1,1,1,2,91,135.0958359924841
1761085107.0927618,191,baixo,1,1,1,1,1,1,1,2,92,136.47057989987334
1761085107.0927618,192,baixo,1,1,1,1,1,1,1,2,93,137.81200817705658
1761085107.0927618,193,baixo,1,1,1,1,1,1,1,2,94,139.11316474216216
1761085107.0927618,194,baixo,1,1,1,1,1,1,1,2,95,140.36791398820304
1761085107.0927618,195,baixo,1,1,1,1,1,1,1,2,96,141.57106578673753
1761085107.0927618,196,baixo,1,1,1,1,1,1,1,2,97,142.71848122884268
1761085107.0927618,197,baixo,1,1,1,1,1,1,1,2,98,143.80715694908878
1761085107.0927618,198,baixo,1,1,1,1,1,1,1,2,99,144.8352863145421
1761085107.0927618,199,baixo,1,1,1,1,1,1,1,2,100,145.80229623216326
1761085107.0927618,200,baixo,1,1,1,1,1,1,1,3,1,45.663637079993485
1761085107.0927618,201,baixo,1,1,1,1,1,1,1,3,2,47.082050446983324
1761085107.0927618,202,baixo,1,1,1,1,1,1,1,3,3,48.48323745559585
1761085107.0927618,203,baixo,1,1,1,1,1,1,1,3,4,49.85902453069319
1761085107.0927618,204,baixo,1,1,1,1,1,1,1,3,5,51.201755582152245
1761085107.0927618,205,baixo,1,1,1,1,1,1,1,3,6,52.50444798605689
1761085107.0927618,206,baixo,1,1,1,1,1,1,1,3,7,53.76093484504038
1761085107.0927618,207,baixo,1,1,1,1,1,1,1,3,8,54.965990629440064
1761085107.0927618,208,baixo,1,1,1,1,1,1,1,3,9,56.11543763951675
1761085107.0927618,209,baixo,1,1,1,1,1,1,1,3,10,57.20623111973306
1761085107.0927618,210,baixo,1,1,1,1,1,1,1,3,11,58.2365212910168
1761085107.0927618,211,baixo,1,1,1,1,1,1,1,3,12,59.20569103719616
1761085107.0927618,212,baixo,1,1,1,1,1,1,1,3,13,60.11436847780321
1761085107.0927618,213,baixo,1,1,1,1,1,1,1,3,14,60.964414171093736
1761085107.0927618,214,baixo,1,1,1,1,1,1,1,3,15,61.758883208002445
1761085107.0927618,215,baixo,1,1,1,1,1,1,1,3,16,62.50196296931166
1761085107.0927618,216,baixo,1,1,1,1,1,1,1,3,17,63.19888781413648
1761085107.0927618,217,baixo,1,1,1,1,1,1,1,3,18,63.85583243781862
1761085107.0927618,218,baixo,1,1,1,1,1,1,1,3,19,64.47978607189998
1761085107.0927618,219,baixo,1,1,1,1,1,1,1,3,20,65.07841008915976
1761085107.0927618,220,baixo,1,1,1,1,1,1,1,3,21,65.6598819147963
1761085107.0927618,221,baixo,1,1,1,1,1,1,1,3,22,66.23272842382556
1761085107.0927618,222,baixo,1,1,1,1,1,1,1,3,23,66.80565221897123
1761085107.0927618,223,baixo,1,1,1,1,1,1,1,3,24,67.38735432836992
1761085107.0927618,224,baixo,1,1,1,1,1,1,1,3,25,67.9863569353562
1761085107.0927618,225,baixo,1,1,1,1,1,1,1,3,26,68.61082975193848
1761085107.0927618,226,baixo,1,1,1,1,1,1,1,3,27,69.26842357334216
1761085107.0927618,227,baixo,1,1,1,1,1,1,1,3,28,69.9661144046929
1761085107.0927618,228,baixo,1,1,1,1,1,1,1,3,29,70.71006133552197
1761085107.0927618,229,baixo,1,1,1,1,1,1,1,3,30,71.50548105768435
1761085107.0927618,230,baixo,1,1,1,1,1,1,1,3,31,72.35654158319619
1761085107.0927618,231,baixo,1,1,1,1,1,1,1,3,32,73.26627732732919
1761085107.0927618,232,baixo,1,1,1,1,1,1,1,3,33,74.23652728701431
1761085107.0927618,233,baixo,1,1,1,1,1,1,1,3,34,75.26789757407636
1761085107.0927618,234,baixo,1,1,1,1,1,1,1,3,35,76.35974906662727
1761085107.0927618,235,baixo,1,1,1,1,1,1,1,3,36,77.51021043020268
1761085107.0927618,236,baixo,1,1,1,1,1,1,1,3,37,78.71621624335536
1761085107.0927618,237,baixo,1,1,1,1,1,1,1,3,38,79.97356945095521
1761085107.0927618,238,baixo,1,1,1,1,1,1,1,3,39,81.2770268728041
1761085107.0927618,239,baixo,1,1,1,1,1,1,1,3,40,82.62040602545822
1761085107.0927618,240,baixo,1,1,1,1,1,1,1,3,41,83.99671108092527
1761085107.0927618,241,baixo,1,1,1,1,1,1,1,3,42,85.39827539601991
1761085107.0927618,242,baixo,1,1,1,1,1,1,1,3,43,86.81691770855855
1761085107.0927618,243,baixo,1,1,1,1,1,1,1,3,44,88.24410881813345
1761085107.0937614,244,baixo,1,1,1,1,1,1,1,3,45,89.67114535559912
1761085107.0937614,245,baixo,1,1,1,1,1,1,1,3,46,91.08932710098165
1761085107.0937614,246,baixo,1,1,1,1,1,1,1,3,47,92.49013423722866
1761085107.0937614,247,baixo,1,1,1,1,1,1,1,3,48,93.865400928524
1761085107.0937614,248,baixo,1,1,1,1,1,1,1,3,49,95.20748168677306
1761085107.0937614,249,baixo,1,1,1,1,1,1,1,3,50,96.50940713679485
1761085107.0937614,250,baixo,1,1,1,1,1,1,1,3,51,97.76502600674155
1761085107.0937614,251,baixo,1,1,1,1,1,1,1,3,52,98.96913045090699
1761085107.0937614,252,baixo,1,1,1,1,1,1,1,3,53,100.11756215166238
1761085107.0937614,253,baixo,1,1,1,1,1,1,1,3,54,101.2072970388536
1761085107.0937614,254,baixo,1,1,1,1,1,1,1,3,55,102.2365069006313
1761085107.0937614,255,baixo,1,1,1,1,1,1,1,3,56,103.20459663048683
1761085107.0937614,256,baixo,1,1,1,1,1,1,1,3,57,104.1122163516423
1761085107.0937614,257,baixo,1,1,1,1,1,1,1,3,58,104.9612481717786
1761085107.0937614,258,baixo,1,1,1,1,1,1,1,3,59,105.754767837954
1761085107.0937614,259,baixo,1,1,1,1,1,1,1,3,60,106.49698207293561
1761085107.0937614,260,baixo,1,1,1,1,1,1,1,3,61,107.19314286962106
1761085107.0937614,261,baixo,1,1,1,1,1,1,1,3,62,107.84944048967088
1761085107.0937614,262,baixo,1,1,1,1,1,1,1,3,63,108.47287734634196
1761085107.0937614,263,baixo,1,1,1,1,1,1,1,3,64,109.07112534096728
1761085107.0937614,264,baixo,1,1,1,1,1,1,1,3,65,109.65236955963445
1761085107.0937614,265,baixo,1,1,1,1,1,1,1,3,66,110.22514151450528
1761085107.0937614,266,baixo,1,1,1,1,1,1,1,3,67,110.79814532723105
1761085107.0937614,267,baixo,1,1,1,1,1,1,1,3,68,111.38008039571186
1761085107.0937614,268,baixo,1,1,1,1,1,1,1,3,69,111.97946415709526
1761085107.0937614,269,baixo,1,1,1,1,1,1,1,3,70,112.60445855794859
1761085107.0937614,270,baixo,1,1,1,1,1,1,1,3,71,113.26270376701095
1761085107.0937614,271,baixo,1,1,1,1,1,1,1,3,72,113.96116251837515
1761085107.0937614,272,baixo,1,1,1,1,1,1,1,3,73,114.7059782563701
1761085107.0937614,273,baixo,1,1,1,1,1,1,1,3,74,115.50234997222616
1761085107.0937614,274,baixo,1,1,1,1,1,1,1,3,75,116.35442628253585
1761085107.0937614,275,baixo,1,1,1,1,1,1,1,3,76,117.26522090750049
1761085107.0937614,276,baixo,1,1,1,1,1,1,1,3,77,118.23655127096458
1761085107.0937614,277,baixo,1,1,1,1,1,1,1,3,78,119.26900147316907
1761085107.0937614,278,baixo,1,1,1,1,1,1,1,3,79,120.36191039059736
1761085107.0937614,279,baixo,1,1,1,1,1,1,1,3,80,121.51338514536135
1761085107.0937614,280,baixo,1,1,1,1,1,1,1,3,81,122.72033966970969
1761085107.0937614,281,baixo,1,1,1,1,1,1,1,3,82,123.9785575799645
1761085107.0937614,282,baixo,1,1,1,1,1,1,1,3,83,125.28277807892621
1761085107.0937614,283,baixo,1,1,1,1,1,1,1,3,84,126.6268031366154
1761085107.0937614,284,baixo,1,1,1,1,1,1,1,3,85,128.00362376570698
1761085107.0937614,285,baixo,1,1,1,1,1,1,1,3,86,129.4055628189872
1761085107.0937614,286,baixo,1,1,1,1,1,1,1,3,87,130.82443139955183
1761085107.0937614,287,baixo,1,1,1,1,1,1,1,3,88,132.25169569712628
1761085107.0937614,288,baixo,1,1,1,1,1,1,1,3,89,133.67865085147085
1761085107.0937614,289,baixo,1,1,1,1,1,1,1,3,90,135.09659830066894
1761085107.0937614,290,baixo,1,1,1,1,1,1,1,3,91,136.4970230010966
1761085107.0937614,291,baixo,1,1,1,1,1,1,1,3,92,137.87176690848585
1761085107.0937614,292,baixo,1,1,1,1,1,1,1,3,93,139.2131951856691
1761085107.0937614,293,baixo,1,1,1,1,1,1,1,3,94,140.5143517507747
1761085107.0937614,294,baixo,1,1,1,1,1,1,1,3,95,141.76910099681555
1761085107.0937614,295,baixo,1,1,1,1,1,1,1,3,96,142.97225279535004
1761085107.0937614,296,baixo,1,1,1,1,1,1,1,3,97,144.11966823745522
1761085107.0937614,297,baixo,1,1,1,1,1,1,1,3,98,145.20834395770132
1761085107.0937614,298,baixo,1,1,1,1,1,1,1,3,99,146.2364733231546
1761085107.0937614,299,baixo,1,1,1,1,1,1,1,3,100,147.20348324077577
1761085107.0937614,300,baixo,1,1,1,1,1,1,1,4,1,47.03942415509082
1761085107.0937614,301,baixo,1,1,1,1,1,1,1,4,2,48.45783752208066
1761085107.0937614,302,baixo,1,1,1,1,1,1,1,4,3,49.85902453069319
1761085107.0937614,303,baixo,1,1,1,1,1,1,1,4,4,51.234811605790526
1761085107.0937614,304,baixo,1,1,1,1,1,1,1,4,5,52.57754265724959
1761085107.0937614,305,baixo,1,1,1,1,1,1,1,4,6,53.88023506115423
1761085107.0937614,306,baixo,1,1,1,1,1,1,1,4,7,55.13672192013772
1761085107.0937614,307,baixo,1,1,1,1,1,1,1,4,8,56.34177770453741
1761085107.0937614,308,baixo,1,1,1,1,1,1,1,4,9,57.491224714614084
1761085107.0937614,309,baixo,1,1,1,1,1,1,1,4,10,58.582018194830404
1761085107.0937614,310,baixo,1,1,1,1,1,1,1,4,11,59.612308366114135
1761085107.0937614,311,baixo,1,1,1,1,1,1,1,4,12,60.581478112293496
1761085107.0937614,312,baixo,1,1,1,1,1,1,1,4,13,61.49015555290055
1761085107.0937614,313,baixo,1,1,1,1,1,1,1,4,14,62.34020124619108
1761085107.0937614,314,baixo,1,1,1,1,1,1,1,4,15,63.13467028309978
1761085107.0937614,315,baixo,1,1,1,1,1,1,1,4,16,63.877750044409005
1761085107.0937614,316,baixo,1,1,1,1,1,1,1,4,17,64.57467488923382
1761085107.0937614,317,baixo,1,1,1,1,1,1,1,4,18,65.23161951291596
1761085107.0937614,318,baixo,1,1,1,1,1,1,1,4,19,65.85557314699732
1761085107.0937614,319,baixo,1,1,1,1,1,1,1,4,20,66.4541971642571
1761085107.0937614,320,baixo,1,1,1,1,1,1,1,4,21,67.03566898989364
1761085107.0937614,321,baixo,1,1,1,1,1,1,1,4,22,67.6085154989229
1761085107.0937614,322,baixo,1,1,1,1,1,1,1,4,23,68.18143929406858
1761085107.0937614,323,baixo,1,1,1,1,1,1,1,4,24,68.76314140346726
1761085107.0937614,324,baixo,1,1,1,1,1,1,1,4,25,69.36214401045353
1761085107.0937614,325,baixo,1,1,1,1,1,1,1,4,26,69.98661682703582
1761085107.0937614,326,baixo,1,1,1,1,1,1,1,4,27,70.6442106484395
1761085107.0937614,327,baixo,1,1,1,1,1,1,1,4,28,71.34190147979025
1761085107.0937614,328,baixo,1,1,1,1,1,1,1,4,29,72.08584841061932
1761085107.0937614,329,baixo,1,1,1,1,1,1,1,4,30,72.88126813278168
1761085107.0937614,330,baixo,1,1,1,1,1,1,1,4,31,73.73232865829354
1761085107.0937614,331,baixo,1,1,1,1,1,1,1,4,32,74.64206440242653
1761085107.0937614,332,baixo,1,1,1,1,1,1,1,4,33,75.61231436211165
1761085107.0937614,333,baixo,1,1,1,1,1,1,1,4,34,76.6436846491737
1761085107.0937614,334,baixo,1,1,1,1,1,1,1,4,35,77.73553614172462
1761085107.0937614,335,baixo,1,1,1,1,1,1,1,4,36,78.88599750530001
1761085107.0937614,336,baixo,1,1,1,1,1,1,1,4,37,80.0920033184527
1761085107.0937614,337,baixo,1,1,1,1,1,1,1,4,38,81.34935652605255
1761085107.0937614,338,baixo,1,1,1,1,1,1,1,4,39,82.65281394790144
