timestamp,generation,eval_id,cat,x1,x2,x3,x4,x5,x6,x7,x8,x9,objective,phase
1761086286.530025,6,591,medio,97,98,95,93,96,92,66,91,82,873.7263531614933,PS_end
1761086286.530025,6,592,medio,97,95,95,98,98,92,56,90,84,872.7456261071958,PS_end
1761086286.530025,6,593,medio,97,95,95,98,98,92,56,90,84,872.7456261071958,PS_end
1761086286.530025,6,594,medio,97,95,95,98,98,92,56,90,82,870.0973805505448,PS_end
1761086286.5310261,7,595,medio,58,95,95,93,96,92,100,91,82,868.1070318612014,GA
1761086286.5310261,7,596,medio,97,93,95,93,96,92,66,91,82,867.731204389461,GA
1761086286.5310261,7,597,medio,97,95,95,93,98,92,56,90,84,866.7504773351635,GA
1761086286.5310261,7,598,medio,97,95,95,93,98,92,56,90,84,866.7504773351635,GA
1761086286.5310261,7,599,medio,97,95,95,93,98,92,56,90,82,864.1022317785126,GA
1761086286.5310261,7,600,medio,97,95,95,93,98,92,56,90,82,864.1022317785126,GA
1761086286.5310261,7,601,medio,97,95,95,93,98,92,56,90,82,864.1022317785126,GA
1761086286.5310261,7,602,medio,97,95,95,93,96,92,56,91,82,863.2665653165891,GA
1761086286.5310261,7,603,medio,89,95,95,93,97,93,77,71,85,851.1370932420276,GA
1761086286.5310261,7,604,medio,97,95,95,30,92,77,56,90,82,769.4227249637912,GA
1761086286.5310261,7,605,medio,97,97,96,93,92,86,97,94,56,877.4120337865692,GA
1761086286.5310261,7,606,medio,93,95,94,93,96,87,56,90,84,851.3058283660513,GA
1761086286.5310261,7,607,medio,56,95,95,93,96,92,100,91,82,866.3503803199096,GA
1761086286.5310261,7,608,alto,74,95,29,93,92,78,23,71,85,679.2787586080267,GA
1761086286.5310261,7,609,medio,97,97,9,93,96,93,56,99,85,795.0694139849136,GA
1761086286.5310261,7,610,medio,60,100,96,93,96,87,57,90,84,827.3895182630089,GA
1761086286.5310261,7,611,medio,97,99,95,93,96,86,56,97,84,869.538624346439,GA
1761086286.5310261,7,612,medio,97,97,29,93,96,92,56,86,82,787.4666327138258,GA
1761086286.5310261,7,613,baixo,97,95,95,93,96,60,54,90,22,750.7482270328389,GA
1761086286.5310261,7,614,medio,97,95,94,93,92,92,56,90,90,866.6289462039608,GA
1761086286.5310261,7,615,alto,97,93,90,93,96,92,66,90,84,857.3065225495377,GA
1761086286.5310261,7,616,alto,97,95,95,93,98,92,56,91,82,860.5026564789404,GA
1761086286.5310261,7,617,medio,97,93,95,98,96,92,56,34,82,805.4766828504546,GA
1761086286.5310261,7,618,medio,99,95,95,93,96,87,66,91,34,816.6459197714847,GA
1761086286.5310261,7,619,medio,97,93,95,88,98,92,1,90,85,801.0689331140725,GA
1761086286.5310261,7,620,medio,97,95,95,93,96,92,56,90,82,861.8661406161614,GA
1761086286.5310261,7,621,medio,99,95,95,88,93,92,69,71,85,844.22842778233,GA
1761086286.5310261,7,622,medio,97,97,95,93,96,87,59,29,39,752.6314758830268,GA
1761086286.5310261,7,623,medio,97,93,95,93,96,100,56,42,64,804.0361959936586,GA
1761086286.5310261,7,624,alto,93,95,95,95,96,92,77,68,67,832.650597858309,GA
1761086286.5310261,7,625,medio,97,99,95,93,98,92,56,85,82,861.4766295698897,GA
1761086286.5310261,7,626,medio,82,95,95,93,98,87,56,79,90,833.2971384227208,GA
1761086286.5310261,7,627,medio,79,95,99,93,98,92,56,90,84,847.4600918146448,GA
1761086286.5310261,7,628,baixo,97,95,90,93,92,81,58,88,82,813.8534737321236,GA
1761086286.5310261,7,629,alto,59,93,95,93,90,92,56,90,95,825.8602233276837,GA
1761086286.5310261,7,630,alto,95,39,100,92,91,89,93,67,65,784.8320649284332,GA
1761086286.5310261,7,631,medio,97,100,95,93,92,28,72,68,81,780.0762145421409,GA
1761086286.5310261,7,632,medio,97,97,96,93,50,78,77,71,85,797.5773748540258,GA
1761086286.5310261,7,633,medio,97,95,95,93,98,92,56,91,82,865.5026564789404,GA
1761086286.5310261,7,634,medio,97,93,39,93,58,92,66,90,82,767.8277009414505,GA
1761086286.5310261,7,635,medio,11,93,95,93,96,92,66,91,82,781.8480574430226,GA
1761086286.5310261,7,636,medio,97,95,95,93,96,92,100,91,82,907.265451926878,GA
1761086286.5310261,7,637,medio,97,95,100,91,70,84,77,73,84,820.261172819107,GA
1761086286.5310261,7,638,baixo,97,95,86,93,90,94,59,82,84,818.3499088293544,GA
1761086286.5310261,7,639,medio,93,95,64,93,92,92,56,90,62,803.0320889313692,GA
1761086286.5310261,7,640,medio,93,97,95,93,96,86,59,98,89,873.2060408515222,GA
1761086286.5310261,7,641,medio,97,95,96,93,52,78,77,91,82,816.8957839758415,GA
1761086286.5310261,7,642,medio,97,93,95,93,96,92,66,71,85,848.5219513411179,GA
1761086286.5310261,7,643,medio,58,97,95,86,96,92,56,90,82,815.2506554244426,GA
1761086286.5310261,7,644,medio,56,95,95,93,96,92,100,91,82,866.3503803199096,GA
1761086286.5310261,7,645,medio,98,95,95,93,92,77,77,90,95,871.0416128693508,GA
1761086286.5310261,7,646,baixo,14,93,95,93,92,92,56,71,85,733.2456665038737,GA
1761086286.5310261,7,647,medio,93,95,95,93,93,92,52,70,85,830.4980702181366,GA
1761086286.5310261,7,648,alto,97,95,95,46,98,92,77,68,67,789.1133881766124,GA
1761086286.5310261,7,649,medio,97,95,95,93,98,97,56,90,81,869.0919151972272,GA
1761086286.5310261,7,650,medio,97,95,95,93,96,100,56,90,58,852.1805475402655,GA
1761086286.5310261,7,651,medio,97,90,95,93,96,87,77,28,85,802.072839341325,GA
1761086286.5310261,7,652,alto,60,95,88,27,82,86,77,67,63,687.5491996681587,GA
1761086286.5310261,7,653,medio,28,95,95,93,96,100,56,99,82,808.1841781381747,GA
1761086286.5310261,7,654,medio,58,95,95,91,96,92,100,91,57,845.5245184483067,GA
1761086286.5310261,7,655,medio,97,97,96,93,100,86,56,90,84,863.8331315679135,GA
1761086286.5310261,7,656,medio,97,95,95,65,82,86,72,67,87,798.1494024192802,GA
1761086286.5310261,7,657,medio,97,94,95,93,96,92,56,91,82,862.0118160705482,GA
1761086286.5310261,7,658,alto,97,95,95,93,96,86,56,91,82,849.8003612270904,GA
1761086286.5310261,7,659,alto,97,95,100,93,70,31,77,73,84,763.7070834502603,GA
1761086286.5310261,7,660,alto,97,95,96,93,92,78,77,71,85,831.5891673850772,GA
1761086286.5310261,7,661,medio,97,95,95,93,92,77,77,71,85,834.3535653843381,GA
1761086286.5310261,7,662,alto,97,95,95,93,96,38,56,91,82,800.3683678590584,GA
1761086286.5310261,7,663,baixo,60,95,95,93,93,86,92,49,92,800.6894557450867,GA
1761086286.5310261,7,664,baixo,58,92,100,93,96,92,56,99,85,819.4097099143435,GA
1761086286.5310261,7,665,medio,92,95,95,93,98,92,56,90,82,857.8543304495433,GA
1761086286.5310261,7,666,medio,97,94,95,93,98,92,56,90,84,865.4957280891226,GA
1761086286.5310261,7,667,baixo,97,95,52,88,96,92,56,88,82,789.2597679781674,GA
1761086286.5310261,7,668,medio,30,95,95,93,36,91,46,89,82,708.8819501851506,GA
1761086286.5310261,7,669,baixo,93,95,94,93,92,86,92,94,82,862.2231520700764,GA
1761086286.5310261,7,670,medio,97,95,95,93,96,92,56,91,56,842.4926043671114,GA
1761086286.5310261,7,671,medio,56,95,95,93,98,92,56,90,84,825.8354057281952,GA
1761086286.5310261,7,672,medio,97,95,95,93,96,92,56,90,82,861.8661406161614,GA
1761086286.5310261,7,673,medio,97,95,95,34,98,12,56,90,62,705.3617412053366,GA
1761086286.5310261,7,674,baixo,58,97,95,93,98,87,56,90,82,800.2470434445416,GA
1761086286.5310261,7,675,medio,97,95,95,98,96,92,100,91,82,913.2606006989103,PS_end
1761086286.5310261,7,676,medio,97,97,96,98,92,86,97,94,56,883.4071825586013,PS_end
1761086286.532025,7,677,medio,98,97,95,93,96,86,59,98,89,879.2011896235543,PS_end
1761086286.532025,7,678,medio,98,95,95,98,92,77,77,90,95,877.036761641383,PS_end
1761086286.532025,7,679,medio,97,99,95,98,96,86,56,97,84,875.5337731184711,PS_end
1761086286.532025,8,680,medio,97,95,95,93,96,92,100,91,82,907.265451926878,GA
1761086286.532025,8,681,medio,97,97,96,93,92,86,97,94,56,877.4120337865692,GA
1761086286.532025,8,682,medio,93,97,95,93,96,86,59,98,89,873.2060408515222,GA
1761086286.532025,8,683,medio,98,95,95,93,92,77,77,90,95,871.0416128693508,GA
1761086286.532025,8,684,medio,97,99,95,93,96,86,56,97,84,869.538624346439,GA
1761086286.532025,8,685,medio,97,95,95,93,98,97,56,90,81,869.0919151972272,GA
1761086286.532025,8,686,medio,58,95,95,93,96,92,100,91,82,868.1070318612014,GA
1761086286.532025,8,687,medio,97,93,95,93,96,92,66,91,82,867.731204389461,GA
1761086286.532025,8,688,medio,58,95,95,93,98,92,56,90,84,827.592057269487,GA
1761086286.532025,8,689,alto,98,95,95,93,96,92,100,91,82,903.3541276471241,GA
1761086286.532025,8,690,medio,96,95,95,93,98,92,67,71,85,852.7395366852362,GA
1761086286.532025,8,691,medio,97,88,95,91,96,92,56,90,82,849.6325631318997,GA
1761086286.532025,8,692,medio,97,97,29,93,96,92,56,91,82,794.5580928959351,GA
1761086286.532025,8,693,medio,97,94,90,93,96,92,56,86,82,848.2478531922922,GA
1761086286.532025,8,694,medio,80,95,90,93,98,87,56,71,85,809.9672821334226,GA
1761086286.532025,8,695,medio,97,95,95,93,92,77,77,79,90,848.5457465428865,GA
1761086286.532025,8,696,baixo,97,95,95,93,93,1,80,49,92,738.211834407488,GA
1761086286.532025,8,697,alto,60,90,100,91,70,84,77,73,84,770.9659839584408,GA
1761086286.532025,8,698,medio,98,95,95,86,96,92,56,90,94,869.6829781405357,GA
1761086286.532025,8,699,medio,58,97,95,93,93,92,52,70,85,798.5966904448858,GA
1761086286.532025,8,700,medio,97,97,96,93,100,92,68,35,61,802.3043099216012,GA
1761086286.532025,8,701,medio,97,95,95,93,96,86,55,90,84,855.0800923534581,GA
1761086286.532025,8,702,medio,97,97,95,93,96,86,59,98,89,878.1125139033082,GA
1761086286.532025,8,703,medio,93,95,95,93,96,92,56,91,40,817.0019407102967,GA
1761086286.532025,8,704,alto,97,94,93,93,98,2,56,91,82,765.9022849602504,GA
1761086286.532025,8,705,medio,97,95,95,93,96,92,56,91,84,865.91481087324,GA
1761086286.532025,8,706,medio,38,97,95,93,98,92,56,90,82,802.3067002326522,GA
1761086286.532025,8,707,medio,97,97,95,93,96,86,59,98,89,878.1125139033082,GA
1761086286.532025,8,708,baixo,92,97,95,93,98,92,100,91,82,885.6042090008996,GA
1761086286.532025,8,709,medio,58,95,95,93,96,92,56,89,82,821.2897731012868,GA
1761086286.532025,8,710,medio,97,99,95,93,96,86,59,98,89,880.2293189890077,GA
1761086286.532025,8,711,medio,93,97,95,93,98,92,56,85,82,854.4533514324042,GA
1761086286.532025,8,712,medio,56,95,91,93,92,81,58,88,82,794.3388268255828,GA
1761086286.532025,8,713,baixo,49,95,95,93,96,92,100,91,82,838.3532653761958,GA
1761086286.532025,8,714,medio,97,94,95,93,96,92,100,91,82,906.0107026808371,GA
1761086286.532025,8,715,medio,56,95,95,94,98,92,56,85,82,817.3953422016879,GA
1761086286.532025,8,716,medio,97,95,95,93,91,91,52,70,86,832.7155662312413,GA
1761086286.532025,8,717,medio,93,8,95,94,98,92,56,90,84,776.3420504811075,GA
1761086286.532025,8,718,baixo,97,99,95,93,96,86,56,90,82,837.8673088530018,GA
1761086286.532025,8,719,alto,97,95,95,93,96,38,61,97,84,814.6278048912021,GA
1761086286.532025,8,720,baixo,57,95,95,91,94,92,100,39,57,766.9975894553025,GA
1761086286.532025,8,721,medio,95,94,95,93,98,92,56,90,84,863.145160848483,GA
1761086286.532025,8,722,medio,97,99,95,93,98,92,56,85,82,861.4766295698897,GA
1761086286.532025,8,723,medio,93,95,64,93,92,92,56,90,62,803.0320889313692,GA
1761086286.532025,8,724,baixo,93,95,94,93,39,87,57,63,84,743.8945012103338,GA
1761086286.532025,8,725,baixo,8,100,96,93,92,86,92,94,82,785.8682308023829,GA
1761086286.532025,8,726,medio,97,97,96,92,78,86,77,69,100,847.048722124188,GA
1761086286.532025,8,727,alto,98,95,95,93,92,77,56,90,84,835.867360368673,GA
1761086286.532025,8,728,medio,93,97,95,91,96,86,59,98,82,860.7897753954434,GA
1761086286.532025,8,729,medio,92,27,95,93,96,92,56,91,89,794.2180798356527,GA
1761086286.532025,8,730,medio,97,95,95,93,96,100,56,90,58,852.1805475402655,GA
1761086286.532025,8,731,medio,97,95,95,93,98,91,95,90,84,903.940237794103,GA
1761086286.532025,8,732,medio,97,94,95,93,91,92,56,91,82,855.5365862762948,GA
1761086286.532025,8,733,medio,97,94,95,93,96,92,56,91,82,862.0118160705482,GA
1761086286.532025,8,734,baixo,8,95,95,93,94,92,56,97,80,756.812459465754,GA
1761086286.532025,8,735,medio,97,99,95,93,96,30,56,91,82,801.3676517921266,GA
1761086286.532025,8,736,medio,97,95,95,93,100,92,56,90,84,868.745616618238,GA
1761086286.532025,8,737,medio,97,95,95,93,98,98,56,90,81,870.1805909174733,GA
1761086286.532025,8,738,medio,97,24,93,93,98,92,56,90,84,789.8128248555714,GA
1761086286.532025,8,739,baixo,84,95,95,93,97,93,77,71,87,826.9060531610171,GA
1761086286.532025,8,740,alto,97,93,90,93,94,92,66,90,64,837.2929437093142,GA
1761086286.532025,8,741,medio,97,93,95,91,96,100,56,42,84,818.8757016047342,GA
1761086286.532025,8,742,medio,56,95,95,93,96,92,100,89,82,863.5320081702839,GA
1761086286.532025,8,743,medio,97,94,95,93,98,93,55,90,84,865.8690666364504,GA
1761086286.532025,8,744,medio,97,95,95,93,98,92,97,94,10,843.6627303753553,GA
1761086286.532025,8,745,medio,97,97,96,67,90,86,56,90,84,823.3111967693686,GA
1761086286.5330253,8,746,medio,97,96,95,93,98,97,56,90,86,876.9802901450392,GA
1761086286.5330253,8,747,medio,93,95,94,93,72,87,56,90,81,818.3882746221707,GA
1761086286.5330253,8,748,medio,97,95,95,95,96,92,78,68,67,843.5895211122995,GA
1761086286.5330253,8,749,medio,94,97,95,91,96,92,56,90,82,857.8952191855481,GA
1761086286.5330253,8,750,alto,92,95,95,93,98,92,56,90,82,852.8543304495433,GA
1761086286.5330253,8,751,medio,100,95,95,93,98,92,56,88,82,864.3411441782905,GA
1761086286.5330253,8,752,medio,82,95,34,93,98,87,86,91,82,798.0139730782768,GA
1761086286.5330253,8,753,medio,97,95,95,93,98,60,56,79,90,829.1107997535953,GA
1761086286.5330253,8,754,medio,100,95,95,88,97,34,56,92,82,799.3071708464518,GA
1761086286.5330253,8,755,medio,97,95,95,93,92,77,77,90,28,798.149950556982,GA
1761086286.5330253,8,756,medio,97,95,94,92,92,92,56,90,90,865.2875179267776,GA
1761086286.5330253,8,757,alto,97,99,95,93,98,92,56,85,82,856.4766295698897,GA
1761086286.5330253,8,758,medio,97,95,95,93,98,92,57,90,85,869.0349176854106,GA
1761086286.5330253,8,759,medio,97,94,95,88,98,92,2,85,82,792.6704623254635,GA
1761086286.5330253,8,760,medio,97,95,95,98,96,92,100,91,82,913.2606006989103,PS_end
1761086286.5330253,8,761,medio,97,94,95,98,96,92,100,91,82,912.0058514528694,PS_end
1761086286.5330253,8,762,medio,97,95,95,98,98,91,95,90,84,909.9353865661352,PS_end
1761086286.5330253,8,763,alto,98,95,95,98,96,92,100,91,82,909.3492764191562,PS_end
1761086286.5330253,8,764,medio,92,97,95,93,98,92,100,91,82,905.6042090008996,PS_end
1761086286.5330253,9,765,medio,97,95,95,93,96,92,100,91,82,907.265451926878,GA
1761086286.5330253,9,766,medio,97,94,95,93,96,92,100,91,82,906.0107026808371,GA
1761086286.5330253,9,767,medio,97,95,95,93,98,91,95,90,84,903.940237794103,GA
1761086286.5330253,9,768,alto,98,95,95,93,96,92,100,91,82,903.3541276471241,GA
1761086286.5330253,9,769,baixo,92,97,95,93,98,92,100,91,82,885.6042090008996,GA
1761086286.5330253,9,770,medio,97,99,95,93,96,86,59,98,89,880.2293189890077,GA
1761086286.5330253,9,771,medio,97,97,95,93,96,86,59,98,89,878.1125139033082,GA
1761086286.5330253,9,772,medio,97,97,95,93,96,86,59,98,89,878.1125139033082,GA
1761086286.5330253,9,773,alto,97,97,96,93,92,86,59,91,82,850.8037655868675,GA
1761086286.5330253,9,774,alto,98,94,95,93,96,92,97,94,56,882.2589311979631,GA
1761086286.5330253,9,775,medio,98,95,95,86,96,93,56,91,82,855.8890369473365,GA
1761086286.5330253,9,776,medio,97,94,95,93,96,48,72,90,94,843.8973854488571,GA
1761086286.5330253,9,777,medio,97,93,95,88,96,92,77,90,95,885.171233373801,GA
1761086286.5330253,9,778,medio,32,93,95,93,92,77,66,91,82,772.1421119549495,GA
1761086286.5330253,9,779,medio,98,95,95,86,96,50,100,91,82,857.1841355087512,GA
1761086286.5330253,9,780,medio,97,94,95,88,96,92,8,90,94,821.9470800513411,GA
1761086286.5330253,9,781,medio,97,95,95,93,96,92,57,72,84,844.286570111674,GA
1761086286.5330253,9,782,medio,56,95,95,55,96,49,100,89,77,778.1490283545334,GA
1761086286.5330253,9,783,medio,92,97,95,93,98,92,100,91,82,905.6042090008996,GA
1761086286.5330253,9,784,medio,58,95,95,93,96,92,100,91,82,868.1070318612014,GA
1761086286.5330253,9,785,alto,97,97,93,91,70,84,77,73,84,809.62145200464,GA
1761086286.5330253,9,786,medio,60,90,95,93,98,86,59,98,89,833.7028489643536,GA
1761086286.5330253,9,787,alto,97,93,90,93,94,92,59,98,89,867.5418412002988,GA
1761086286.5330253,9,788,medio,97,31,95,93,96,86,66,90,64,776.1004897580647,GA
1761086286.5330253,9,789,alto,93,95,97,93,96,92,56,91,84,858.3589050620935,GA
1761086286.5330253,9,790,medio,97,95,95,93,13,92,56,91,40,739.050529444536,GA
1761086286.5330253,9,791,medio,56,95,95,91,96,92,100,90,81,860.9755655246547,GA
1761086286.5330253,9,792,medio,97,95,95,93,98,99,56,89,82,871.0489907439833,GA
1761086286.5330253,9,793,medio,43,95,95,93,98,91,59,93,89,821.7915987062004,GA
1761086286.5330253,9,794,medio,97,99,95,93,96,86,95,90,84,899.0800587759815,GA
1761086286.5330253,9,795,medio,7,95,95,92,96,92,56,85,82,763.0730044116013,GA
1761086286.5330253,9,796,medio,97,99,95,93,98,100,56,90,58,858.8840110289557,GA
1761086286.5330253,9,797,medio,97,95,90,93,96,22,56,90,86,788.9816046743772,GA
1761086286.5330253,9,798,medio,97,96,95,93,98,22,56,91,84,797.7150153494654,GA
1761086286.5330253,9,799,alto,97,99,95,93,98,92,56,85,82,856.4766295698897,GA
1761086286.5330253,9,800,alto,97,50,100,93,98,92,56,85,82,812.1839456274902,GA
1761086286.5330253,9,801,medio,98,60,95,93,92,77,77,90,95,835.7694939454709,GA
1761086286.5330253,9,802,medio,98,95,95,93,91,72,61,90,84,839.2057739478284,GA
1761086286.5340254,9,803,medio,97,95,93,93,96,92,100,89,82,901.8911739661058,GA
1761086286.5340254,9,804,medio,56,95,95,93,98,97,56,95,81,834.8493462864054,GA
1761086286.5340254,9,805,medio,97,94,95,93,96,92,56,42,84,813.5613140221224,GA
1761086286.5340254,9,806,medio,97,93,95,91,96,100,56,91,82,867.3262036531601,GA
1761086286.5340254,9,807,medio,97,95,97,84,98,79,56,90,82,836.3565504522101,GA
1761086286.5340254,9,808,medio,97,94,93,93,36,92,56,90,80,790.1282707592236,GA
1761086286.5340254,9,809,medio,95,94,95,93,96,92,56,91,82,859.6612488299086,GA
1761086286.5340254,9,810,medio,97,94,42,93,96,87,56,91,92,812.4868642893399,GA
1761086286.5340254,9,811,medio,97,95,90,93,96,92,56,91,82,856.5940626204425,GA
1761086286.5340254,9,812,medio,97,94,95,93,100,92,56,90,89,874.5427150870526,GA
1761086286.5340254,9,813,medio,97,95,95,93,98,98,56,90,81,870.1805909174733,GA
1761086286.5340254,9,814,medio,97,99,95,93,96,86,59,96,89,877.9932278266564,GA
1761086286.5340254,9,815,medio,97,94,95,93,98,99,57,90,43,834.95816879689,GA
1761086286.5340254,9,816,medio,97,95,95,98,98,94,56,90,81,871.4817474825788,GA
1761086286.5340254,9,817,medio,97,95,95,93,96,29,100,91,82,840.1037463539142,GA
1761086286.5340254,9,818,medio,97,95,95,93,96,100,23,90,74,826.3227049291974,GA
1761086286.5340254,9,819,medio,95,94,95,93,98,55,56,79,90,821.2450080946104,GA
1761086286.5340254,9,820,medio,97,95,95,71,98,92,56,90,34,789.4410803539663,GA
1761086286.5340254,9,821,medio,97,92,95,93,96,86,59,96,89,869.6285214119877,GA
1761086286.5340254,9,822,medio,97,95,95,93,98,97,61,90,81,873.0804614363615,GA
1761086286.5340254,9,823,medio,96,72,95,93,98,92,57,90,85,840.079563764865,GA
1761086286.5340254,9,824,medio,97,95,95,93,98,92,56,88,82,861.25732917497,GA
1761086286.5340254,9,825,medio,97,99,95,93,98,92,60,98,89,891.6738284758392,GA
1761086286.5340254,9,826,medio,67,97,95,41,96,85,56,85,82,758.7175831640922,GA
1761086286.5340254,9,827,medio,97,95,90,93,98,98,56,90,23,807.5934007705882,GA
1761086286.5340254,9,828,alto,97,99,95,93,96,86,59,98,89,875.2293189890077,GA
1761086286.5340254,9,829,medio,98,49,95,93,98,92,56,90,84,821.2775337453671,GA
1761086286.5340254,9,830,medio,95,95,10,93,92,77,77,90,95,783.0395000313825,GA
1761086286.5340254,9,831,medio,97,98,96,92,78,86,100,91,82,878.3969629974354,GA
1761086286.5340254,9,832,medio,97,94,95,93,96,92,77,69,100,875.7511375278359,GA
1761086286.5340254,9,833,medio,93,97,95,93,97,86,59,96,82,862.4172718597697,GA
1761086286.5340254,9,834,medio,97,94,95,93,96,92,100,91,7,835.7930799459131,GA
1761086286.5340254,9,835,alto,97,93,90,88,94,92,66,90,81,843.9806585495138,GA
1761086286.5340254,9,836,medio,97,95,95,2,98,97,54,90,63,760.7160085435405,GA
1761086286.5340254,9,837,baixo,97,93,95,93,97,92,77,90,95,873.280148304449,GA
1761086286.5340254,9,838,medio,98,95,95,93,92,77,66,91,82,846.6400843964682,GA
1761086286.5340254,9,839,medio,97,96,95,93,96,86,59,98,89,876.9650984612031,GA
1761086286.5340254,9,840,medio,97,97,100,93,96,92,100,91,84,917.6986469681287,GA
1761086286.5340254,9,841,medio,66,97,95,93,100,92,56,90,84,837.2016571359277,GA
1761086286.5340254,9,842,medio,97,95,31,91,96,86,59,6,82,701.229225821326,GA
1761086286.5340254,9,843,medio,97,95,95,93,96,86,59,98,89,875.7619466626686,GA
1761086286.5340254,9,844,medio,97,97,95,93,98,91,90,90,84,899.6183023385961,GA
1761086286.5340254,9,845,medio,97,97,100,98,96,92,100,91,84,923.693795740161,PS_end
1761086286.5340254,9,846,medio,97,95,95,98,96,92,100,91,82,913.2606006989103,PS_end
1761086286.5340254,9,847,medio,97,94,95,98,96,92,100,91,82,912.0058514528694,PS_end
1761086286.5340254,9,848,medio,97,97,95,93,98,92,100,91,82,911.8521103298689,PS_end
1761086286.5340254,9,849,medio,97,95,95,98,98,91,95,90,84,909.9353865661352,PS_end
1761086286.5340254,10,850,medio,97,97,100,93,96,92,100,91,84,917.6986469681287,GA
1761086286.5340254,10,851,medio,97,95,95,93,96,92,100,91,82,907.265451926878,GA
1761086286.5340254,10,852,medio,97,94,95,93,96,92,100,91,82,906.0107026808371,GA
1761086286.5340254,10,853,medio,92,97,95,93,98,92,100,91,82,905.6042090008996,GA
1761086286.5340254,10,854,medio,97,95,95,93,98,91,95,90,84,903.940237794103,GA
1761086286.5340254,10,855,alto,98,95,95,93,96,92,100,91,82,903.3541276471241,GA
1761086286.5340254,10,856,medio,97,95,93,93,96,92,100,89,82,901.8911739661058,GA
1761086286.5340254,10,857,medio,97,97,95,93,98,91,90,90,84,899.6183023385961,GA
1761086286.5350237,10,858,medio,97,97,100,93,96,92,100,59,83,885.612366747297,GA
1761086286.5350237,10,859,medio,97,99,95,93,96,86,95,90,84,899.0800587759815,GA
1761086286.5350237,10,860,medio,97,98,95,93,98,92,98,86,35,856.2353780715939,GA
1761086286.5350237,10,861,baixo,92,97,96,92,78,86,100,91,82,851.06038594822,GA
1761086286.5350237,10,862,medio,97,97,95,93,98,98,56,90,81,872.5311581581129,GA
1761086286.5350237,10,863,medio,97,95,95,93,96,86,59,98,89,875.7619466626686,GA
1761086286.5350237,10,864,medio,97,95,93,63,92,76,66,91,82,811.2838546622844,GA
1761086286.5350237,10,865,medio,97,95,95,93,98,97,61,52,81,836.9529935865995,GA
1761086286.5350237,10,866,medio,56,90,95,86,98,91,90,89,84,838.4545809789614,GA
1761086286.5350237,10,867,medio,97,97,95,93,94,92,100,90,81,904.4994755122598,GA
1761086286.5350237,10,868,medio,97,95,95,93,98,91,88,90,84,894.4228324944138,GA
1761086286.5350237,10,869,medio,97,97,95,93,98,98,56,90,81,872.5311581581129,GA
1761086286.5350237,10,870,medio,97,99,95,93,96,86,59,96,84,870.941380111801,GA
1761086286.5350237,10,871,medio,97,99,95,93,96,86,78,90,89,883.6318069671904,GA
1761086286.5350237,10,872,medio,97,94,95,72,96,93,100,91,84,884.7483438473773,GA
1761086286.5350237,10,873,medio,97,97,100,93,96,92,100,93,82,917.7665735960504,GA
1761086286.5350237,10,874,medio,97,94,93,93,96,91,91,90,84,892.6214135788455,GA
1761086286.5350237,10,875,medio,97,97,95,93,98,92,25,89,82,829.8166118748236,GA
1761086286.5350237,10,876,baixo,97,95,93,93,98,91,77,90,29,801.9350404560122,GA
1761086286.5350237,10,877,medio,100,60,95,93,92,77,95,90,84,846.1548850941962,GA
1761086286.5350237,10,878,baixo,97,95,95,93,98,99,56,85,82,845.3739636582194,GA
1761086286.5350237,10,879,alto,97,99,95,93,98,92,56,89,65,847.8254686353235,GA
1761086286.5350237,10,880,medio,51,99,95,91,100,91,90,90,84,854.6594322920838,GA
1761086286.5350237,10,881,medio,97,96,96,100,98,92,56,80,81,859.6573923651259,GA
1761086286.5350237,10,882,medio,97,95,95,93,98,39,57,90,84,811.0633570206372,GA
1761086286.5350237,10,883,medio,97,95,95,93,98,91,95,90,84,903.940237794103,GA
1761086286.5350237,10,884,medio,97,100,95,93,96,92,100,89,82,909.8814620212124,GA
1761086286.5350237,10,885,medio,97,95,20,93,96,86,59,99,89,800.0993851204661,GA
1761086286.5350237,10,886,medio,97,99,95,93,96,86,59,90,84,863.0657256171198,GA
1761086286.5350237,10,887,medio,99,99,95,93,98,85,12,95,89,833.1919564221345,GA
1761086286.5350237,10,888,baixo,97,93,95,93,96,81,64,98,89,849.837175205258,GA
1761086286.5350237,10,889,medio,97,95,95,93,97,92,77,90,95,895.8360541155954,GA
1761086286.5350237,10,890,baixo,97,98,96,92,78,86,100,91,82,858.3969629974354,GA
1761086286.5350237,10,891,medio,97,95,95,93,98,99,56,89,82,871.0489907439833,GA
1761086286.5350237,10,892,medio,73,97,95,93,96,86,59,98,89,848.6988239222231,GA
1761086286.5350237,10,893,alto,97,99,95,93,96,84,59,98,89,872.4505593066358,GA
1761086286.5350237,10,894,baixo,97,95,95,93,96,92,100,91,82,887.265451926878,GA
1761086286.5350237,10,895,medio,97,95,95,93,96,94,100,91,83,911.2122572681286,GA
1761086286.5350237,10,896,alto,97,93,90,95,94,92,57,96,89,866.2191043627823,GA
1761086286.5350237,10,897,medio,97,99,95,93,96,86,59,98,89,880.2293189890077,GA
1761086286.5350237,10,898,medio,97,93,90,91,96,86,95,90,84,882.6681057577769,GA
1761086286.5350237,10,899,medio,49,99,95,93,94,92,59,98,89,837.3254354832488,GA
1761086286.5350237,10,900,medio,97,95,95,93,98,98,56,90,81,870.1805909174733,GA
1761086286.5350237,10,901,medio,99,49,95,93,96,86,59,98,89,831.3171324383255,GA
